time,gFx,gFy,gFz,TgF
1.33732305,0.0354,1.0356,0.1207,1.043
1.339388988,0.0374,1.0376,0.1236,1.046
1.344327113,0.0413,1.0366,0.1246,1.045
1.345431228,0.0374,1.0396,0.1188,1.047
1.347384874,0.0383,1.0425,0.1168,1.050
1.349744145,0.0354,1.0425,0.1119,1.049
1.352974718,0.0354,1.0425,0.1090,1.049
1.353744614,0.0364,1.0415,0.1109,1.048
1.357663989,0.0325,1.0425,0.1061,1.048
1.359528313,0.0276,1.0366,0.1031,1.042
1.361541594,0.0286,1.0366,0.0963,1.041
1.365694407,0.0246,1.0347,0.0963,1.039
1.367128417,0.0227,1.0337,0.0885,1.038
1.370838418,0.0188,1.0298,0.0846,1.033
1.371669355,0.0149,1.0249,0.0777,1.028
1.374800554,0.0119,1.0229,0.0777,1.026
1.377149096,0.0080,1.0210,0.0719,1.024
1.380245033,0.0002,1.0190,0.0660,1.021
1.382401388,-0.0037,1.0171,0.0611,1.019
1.384550711,-0.0076,1.0151,0.0562,1.017
1.386484878,-0.0174,1.0132,0.0504,1.015
1.389539722,-0.0223,1.0083,0.0455,1.010
1.393262743,-0.0262,1.0093,0.0396,1.010
1.394292587,-0.0311,1.0122,0.0406,1.013
1.398983942,-0.0340,1.0161,0.0259,1.017
1.399685244,-0.0398,1.0132,0.0259,1.014
1.401948369,-0.0389,1.0161,0.0171,1.017
1.404761182,-0.0457,1.0181,0.0181,1.019
1.407072796,-0.0506,1.0171,0.0103,1.018
1.409643995,-0.0506,1.0190,0.0152,1.020
1.411501026,-0.0555,1.0171,0.0083,1.019
1.414292745,-0.0555,1.0161,0.0132,1.018
1.416634933,-0.0584,1.0141,0.0093,1.016
1.418943058,-0.0633,1.0141,0.0083,1.016
1.422092642,-0.0692,1.0083,0.0083,1.011
1.424912486,-0.0731,1.0063,0.0103,1.009
1.427839674,-0.0760,1.0024,0.0074,1.005
1.429488945,-0.0770,1.0005,0.0083,1.003
1.43329233,-0.0819,0.9946,0.0083,0.998
1.435681393,-0.0887,0.9897,0.0113,0.994
1.436902643,-0.0926,0.9887,0.0074,0.993
1.439098477,-0.0975,0.9839,0.0074,0.989
1.442686863,-0.0965,0.9829,0.0064,0.988
1.443564363,-0.1014,0.9780,0.0083,0.983
1.44635853,-0.1063,0.9799,0.0122,0.986
1.450066707,-0.1053,0.9799,0.0396,0.986
1.452577853,-0.1073,0.9819,0.0914,0.992
1.454122437,-0.1082,0.9907,0.1813,1.013
1.457303999,-0.1053,0.9985,0.2986,1.047
1.460049677,-0.0995,1.0132,0.5458,1.155
1.462531031,-0.0926,1.0327,0.7588,1.285
1.46579374,-0.0955,1.0581,0.9337,1.414
1.466536604,-0.1063,1.0747,1.0402,1.499
1.469182334,-0.1337,1.0855,1.0500,1.516
1.471484001,-0.1796,1.0972,0.9230,1.445
1.474416762,-0.2245,1.0933,0.7187,1.328
1.477603168,-0.2626,1.0816,0.5008,1.220
1.479667439,-0.2881,1.0601,0.3025,1.139
1.482114783,-0.3095,1.0337,0.1422,1.088
1.484985513,-0.3193,0.9926,-0.0083,1.043
1.487696555,-0.3359,0.9389,-0.1382,1.007
1.489044836,-0.3447,0.8861,-0.2692,0.988
1.495547753,-0.3437,0.8470,-0.3884,0.993
1.496834108,-0.3310,0.8089,-0.4793,0.997
1.497349628,-0.3164,0.7865,-0.5291,0.999
1.500941712,-0.3154,0.7757,-0.5408,0.997
1.501623327,-0.3066,0.7708,-0.5193,0.979
1.505573327,-0.2988,0.7542,-0.4773,0.941
1.506215775,-0.2988,0.7571,-0.4197,0.916
1.508995255,-0.2978,0.7679,-0.3962,0.914
1.511180359,-0.2978,0.7894,-0.3904,0.930
1.51436187,-0.2949,0.8187,-0.4050,0.960
1.516016609,-0.2939,0.8519,-0.4197,0.994
1.520374579,-0.2929,0.8744,-0.4138,1.011
1.521537443,-0.2861,0.8969,-0.3933,1.020
1.524422027,-0.2763,0.9067,-0.3610,1.014
1.52732234,-0.2617,0.9174,-0.3239,1.007
1.529494319,-0.2490,0.9203,-0.2790,0.993
1.531583486,-0.2275,0.9282,-0.2350,0.984
1.535133643,-0.2040,0.9340,-0.1754,0.972
1.536588695,-0.1845,0.9369,-0.1216,0.963
1.53969531,-0.1620,0.9496,-0.0620,0.965
1.544139581,-0.1454,0.9633,-0.0200,0.974
1.54546505,-0.1317,0.9760,0.0152,0.985
1.547865311,-0.1190,0.9848,0.0308,0.992
1.548388331,-0.1102,0.9897,0.0386,0.997
1.551036821,-0.0975,0.9956,0.0318,1.001
1.554426561,-0.0926,0.9956,0.0201,1.000
1.556937186,-0.0819,0.9985,-0.0044,1.002
1.560439999,-0.0731,0.9897,-0.0229,0.993
1.563148072,-0.0672,0.9878,-0.0464,0.991
1.56369526,-0.0584,0.9839,-0.0728,0.988
1.567285417,-0.0525,0.9809,-0.0825,0.986
1.570149688,-0.0438,0.9741,-0.0904,0.979
1.571750313,-0.0311,0.9711,-0.0982,0.977
1.574011042,-0.0252,0.9731,-0.1001,0.979
1.57711823,-0.0154,0.9760,-0.0923,0.981
1.581915887,-0.0047,0.9839,-0.0786,0.987
1.582527554,0.0032,0.9897,-0.0610,0.992
1.583791564,0.0149,0.9946,-0.0415,0.996
1.586903648,0.0237,0.9995,-0.0132,1.000
1.589916148,0.0315,1.0083,0.0005,1.009
1.591425575,0.0422,1.0161,0.0201,1.017
1.596829795,0.0530,1.0259,0.0347,1.028
1.598058232,0.0628,1.0356,0.0435,1.038
1.598602191,0.0647,1.0435,0.0640,1.047
1.601519795,0.0774,1.0474,0.0816,1.053
1.604192243,0.0843,1.0513,0.0943,1.059
1.60624865,0.0911,1.0581,0.1109,1.068
1.608770264,0.0989,1.0591,0.1324,1.072
1.611515629,0.1038,1.0581,0.1412,1.073
1.614106619,0.1087,1.0523,0.1520,1.069
1.616370369,0.1175,1.0464,0.1696,1.067
1.618793234,0.1233,1.0386,0.1774,1.061
1.621154901,0.1282,1.0317,0.1793,1.055
1.623215266,0.1292,1.0278,0.1784,1.051
1.626817818,0.1253,1.0200,0.1784,1.043
1.628800683,0.1253,1.0151,0.1774,1.038
1.631197975,0.1136,1.0112,0.1803,1.033
1.633842819,0.1009,1.0053,0.1774,1.026
1.635724278,0.0921,0.9985,0.1764,1.018
1.638299017,0.0764,0.9966,0.1784,1.015
1.640849799,0.0657,0.9897,0.1637,1.005
1.644063758,0.0579,0.9809,0.1676,0.997
1.647114383,0.0501,0.9780,0.1618,0.993
1.649083654,0.0442,0.9721,0.1490,0.984
1.65012631,0.0305,0.9672,0.1422,0.978
1.654029904,0.0286,0.9633,0.1442,0.974
1.656060478,0.0207,0.9536,0.1383,0.964
1.660099697,0.0139,0.9389,0.1373,0.949
1.661391936,0.0002,0.9311,0.1373,0.941
1.665217718,-0.0125,0.9301,0.1432,0.941
1.666685374,-0.0223,0.9321,0.1500,0.944
1.669371885,-0.0311,0.9369,0.1510,0.950
1.67157725,-0.0350,0.9428,0.1569,0.956
1.673008813,-0.0438,0.9506,0.1588,0.965
1.677704282,-0.0486,0.9565,0.1627,0.971
1.680277876,-0.0477,0.9604,0.1696,0.976
1.681563918,-0.0555,0.9643,0.1842,0.983
1.684212147,-0.0535,0.9633,0.1872,0.983
1.685923345,-0.0545,0.9711,0.1911,0.991
1.688537408,-0.0565,0.9741,0.1901,0.994
1.690861158,-0.0525,0.9711,0.1862,0.990
1.693767721,-0.0545,0.9721,0.1881,0.992
1.697485638,-0.0555,0.9741,0.1920,0.994
1.699616576,-0.0594,0.9741,0.1881,0.994
1.702442774,-0.0545,0.9702,0.1842,0.989
1.703656993,-0.0516,0.9741,0.1813,0.992
1.707360274,-0.0516,0.9702,0.1696,0.986
1.708771368,-0.0525,0.9721,0.1588,0.986
1.710950743,-0.0447,0.9721,0.1530,0.985
1.714767931,-0.0447,0.9751,0.1363,0.986
1.715434129,-0.0418,0.9741,0.1324,0.984
1.719831161,-0.0408,0.9731,0.1295,0.983
1.720457307,-0.0350,0.9751,0.1276,0.984
1.72363637,-0.0379,0.9741,0.1188,0.982
1.724940641,-0.0359,0.9721,0.1119,0.979
1.730200641,-0.0330,0.9760,0.1080,0.983
1.730987047,-0.0291,0.9760,0.1031,0.982
1.73407736,-0.0271,0.9790,0.0934,0.984
1.735112829,-0.0252,0.9839,0.0894,0.988
1.738912413,-0.0183,0.9868,0.0767,0.990
1.741426892,-0.0203,0.9887,0.0689,0.991
1.742856684,-0.0164,0.9946,0.0591,0.996
1.746303351,-0.0115,1.0005,0.0474,1.002
1.748260226,-0.0096,1.0034,0.0416,1.004
1.751226477,-0.0076,1.0122,0.0386,1.013
1.753409654,-0.0066,1.0122,0.0298,1.013
1.75578929,-0.0047,1.0161,0.0259,1.016
1.758387102,-0.0056,1.0181,0.0201,1.018
1.763207676,-0.0027,1.0210,0.0181,1.021
1.764612468,-0.0008,1.0190,0.0122,1.019
1.768071374,0.0022,1.0239,0.0093,1.024
1.769584812,0.0100,1.0308,-0.0005,1.031
1.771363614,0.0139,1.0288,-0.0102,1.029
1.780096271,0.0168,1.0259,-0.0102,1.026
1.782828146,0.0139,1.0220,-0.0151,1.022
1.784055594,0.0178,1.0171,-0.0161,1.017
1.785187053,0.0178,1.0112,-0.0210,1.012
1.786464293,0.0227,1.0083,-0.0220,1.009
1.787196584,0.0256,1.0024,-0.0268,1.003
1.789053199,0.0246,0.9966,-0.0229,0.997
1.791639033,0.0266,0.9907,-0.0151,0.991
1.797365856,0.0325,0.9848,-0.0229,0.986
1.799380283,0.0276,0.9839,-0.0259,0.985
1.800379763,0.0276,0.9760,-0.0268,0.977
1.801331534,0.0256,0.9760,-0.0366,0.977
1.804568878,0.0305,0.9751,-0.0376,0.976
1.806819659,0.0374,0.9809,-0.0503,0.983
1.808347003,0.0325,0.9819,-0.0483,0.984
1.813044347,0.0334,0.9848,-0.0552,0.987
1.814831327,0.0334,0.9858,-0.0493,0.988
1.816346327,0.0364,0.9897,-0.0483,0.992
1.819201171,0.0295,0.9917,-0.0405,0.993
1.821883723,0.0276,0.9936,-0.0337,0.995
1.822719921,0.0237,0.9858,-0.0220,0.986
1.825378359,0.0246,0.9829,-0.0132,0.983
1.832161745,0.0207,0.9848,-0.0044,0.985
1.834140599,0.0198,0.9829,-0.0005,0.983
1.835412839,0.0178,0.9819,0.0034,0.982
1.836320235,0.0217,0.9839,0.0074,0.984
1.837709298,0.0198,0.9897,0.0093,0.990
1.840582527,0.0188,0.9936,0.0093,0.994
1.843713882,0.0246,0.9975,0.0103,0.998
1.845538048,0.0217,1.0024,0.0044,1.003
1.847191955,0.0237,1.0063,0.0044,1.007
1.850546226,0.0276,1.0239,-0.0308,1.025
1.851696851,0.0305,1.0259,-0.0415,1.027
1.855503362,0.0325,1.0308,-0.0386,1.032
1.857290602,0.0374,1.0278,-0.0259,1.029
1.860242581,0.0393,1.0337,-0.0151,1.035
1.862610029,0.0422,1.0288,-0.0034,1.030
1.866493259,0.0393,1.0317,0.0005,1.032
1.867259301,0.0393,1.0308,0.0122,1.032
1.870947114,0.0383,1.0298,0.0162,1.031
1.873363208,0.0393,1.0278,0.0298,1.029
1.877039822,0.0393,1.0386,0.0220,1.040
1.877744927,0.0403,1.0483,0.0015,1.049
1.880593937,0.0374,1.0474,-0.0083,1.048
1.882222323,0.0364,1.0454,-0.0083,1.046
1.88506274,0.0295,1.0415,0.0015,1.042
1.887897844,0.0305,1.0366,0.0064,1.037
1.88985722,0.0276,1.0308,0.0152,1.031
1.894311022,0.0217,1.0268,0.0249,1.027
1.896086283,0.0178,1.0171,0.0289,1.018
1.897939825,0.0178,1.0112,0.0406,1.012
1.901087742,0.0139,1.0034,0.0504,1.005
1.902325867,0.0100,0.9975,0.0562,0.999
1.906036284,0.0041,0.9946,0.0660,0.997
1.908345451,0.0012,0.9917,0.0719,0.994
1.912531076,-0.0047,0.9907,0.0836,0.994
1.913279826,-0.0066,0.9848,0.0914,0.989
1.916441649,-0.0047,0.9799,0.0894,0.984
1.917780243,0.0022,0.9809,0.0924,0.985
1.920857431,0.0022,0.9848,0.0836,0.988
1.923149098,0.0071,0.9868,0.0855,0.991
1.924972119,0.0159,0.9897,0.0836,0.993
1.92808764,0.0168,0.9926,0.0767,0.996
1.932287953,0.0266,0.9985,0.0748,1.002
1.937840349,0.0305,1.0034,0.0738,1.007
1.938449099,0.0393,1.0073,0.0631,1.010
1.939463266,0.0520,1.0141,0.0562,1.017
1.963531237,0.0569,1.0181,0.0523,1.021
1.9649853,0.0706,1.0220,0.0455,1.025
1.965476133,0.0784,1.0259,0.0396,1.030
1.965912331,0.0872,1.0239,0.0298,1.028
1.96620254,0.0931,1.0220,0.0230,1.026
1.966382123,0.0999,1.0161,0.0191,1.021
1.966555144,0.1018,1.0151,0.0191,1.020
1.96674629,0.1028,1.0063,0.0240,1.012
1.966926915,0.1038,0.9985,0.0367,1.005
1.975607176,0.0999,0.9917,0.0474,0.998
1.976352072,0.0999,0.9858,0.0543,0.992
1.978102541,0.0950,0.9751,0.0728,0.982
1.979029572,0.0911,0.9663,0.0904,0.975
1.979734156,0.0911,0.9643,0.1090,0.975
1.984723896,0.0891,0.9633,0.1305,0.976
1.986216917,0.0950,0.9663,0.1422,0.981
1.986892385,0.0843,0.9584,0.1657,0.976
1.987509938,0.0843,0.9604,0.1862,0.982
1.988477906,0.0852,0.9663,0.2008,0.991
1.989681917,0.0882,0.9721,0.2116,0.999
1.990399209,0.1018,0.9887,0.2204,1.018
1.991775303,0.1009,0.9975,0.2282,1.028
1.998401137,0.1058,0.9995,0.2458,1.035
1.999138324,0.1106,1.0102,0.2634,1.050
2.000033116,0.1155,1.0229,0.2634,1.063
2.002811918,0.1136,1.0141,0.2800,1.058
2.005074731,0.1214,1.0190,0.2829,1.065
2.007981919,0.1351,1.0220,0.2829,1.069
2.010063065,0.1312,1.0132,0.2849,1.061
2.012646451,0.1292,1.0014,0.2956,1.052
2.015588274,0.1448,0.9975,0.2956,1.050
2.018817649,0.1478,0.9946,0.2907,1.047
2.020045358,0.1429,0.9809,0.3025,1.036
2.022716139,0.1419,0.9702,0.3034,1.026
2.025574785,0.1409,0.9594,0.2927,1.013
2.030066192,0.1488,0.9633,0.2741,1.013
2.031702546,0.1468,0.9575,0.2634,1.004
2.032944994,0.1400,0.9536,0.2556,0.997
2.035653692,0.1419,0.9536,0.2409,0.994
2.037635984,0.1360,0.9584,0.2165,0.992
2.039897443,0.1351,0.9614,0.1950,0.990
2.042181349,0.1243,0.9692,0.1735,0.992
2.048812548,0.1145,0.9780,0.1500,0.996
2.050379111,0.1097,0.9829,0.1295,0.997
2.051543486,0.0950,0.9897,0.1070,1.000
2.056074476,0.0833,0.9995,0.0865,1.007
2.057072445,0.0667,1.0034,0.0650,1.008
2.058194997,0.0481,1.0044,0.0445,1.007
2.060792341,0.0305,1.0053,0.0464,1.007
2.064123435,0.0149,1.0044,0.0504,1.006
2.065440622,-0.0017,1.0014,0.0640,1.003
2.067442341,-0.0203,0.9956,0.0826,0.999
2.069107394,-0.0418,0.9858,0.1021,0.992
2.072613279,-0.0653,0.9663,0.1158,0.975
2.074895728,-0.0877,0.9526,0.1344,0.966
2.084093854,-0.1063,0.9379,0.1481,0.955
2.084898958,-0.1229,0.9272,0.1618,0.949
2.085227864,-0.1346,0.9242,0.1676,0.949
2.085615468,-0.1483,0.9145,0.1803,0.944
2.087858802,-0.1571,0.9086,0.1784,0.939
2.089729739,-0.1591,0.9037,0.1823,0.936
2.09278724,-0.1610,0.8988,0.1833,0.931
2.096472448,-0.1639,0.8949,0.1862,0.929
2.097596407,-0.1679,0.9018,0.2087,0.941
2.100054011,-0.1620,0.9096,0.2214,0.950
2.102421564,-0.1591,0.9252,0.2233,0.965
2.104082553,-0.1571,0.9321,0.2272,0.972
2.106854637,-0.1493,0.9399,0.2243,0.978
2.110480262,-0.1424,0.9477,0.2165,0.982
2.11214469,-0.1337,0.9526,0.1891,0.980
2.115457502,-0.1288,0.9594,0.1666,0.982
2.117223909,-0.1170,0.9643,0.1559,0.984
2.119214378,-0.1122,0.9633,0.1403,0.980
2.122776201,-0.0985,0.9643,0.1276,0.978
2.124946878,-0.0946,0.9663,0.1246,0.979
2.127402504,-0.0848,0.9643,0.1188,0.975
2.130454223,-0.0721,0.9653,0.1158,0.975
2.131804015,-0.0604,0.9682,0.1158,0.977
2.134561619,-0.0477,0.9653,0.1188,0.974
2.137076203,-0.0242,0.9682,0.1178,0.976
2.139433755,-0.0105,0.9702,0.1285,0.979
2.142051463,0.0100,0.9751,0.1246,0.983
2.145647558,0.0295,0.9809,0.1207,0.989
2.147183183,0.0501,0.9760,0.1217,0.985
2.152796152,0.0647,0.9770,0.1276,0.987
2.153596621,0.0813,0.9624,0.1246,0.974
2.154126048,0.0901,0.9272,0.1080,0.938
2.158548392,0.0970,0.8910,0.0973,0.902
2.161583653,0.1048,0.8988,0.1041,0.911
2.163366518,0.1243,0.9154,0.1129,0.931
2.163866309,0.1302,0.9428,0.1344,0.961
2.168266049,0.1419,0.9780,0.1393,0.998
2.168952091,0.1468,1.0083,0.1363,1.028
2.172533966,0.1595,1.0366,0.1256,1.056
2.174388133,0.1615,1.0562,0.1393,1.077
2.17912954,0.1615,1.0650,0.1285,1.085
2.181343134,0.1615,1.0679,0.1276,1.088
2.18162829,0.1673,1.0679,0.1119,1.087
2.185936312,0.1702,1.0698,0.0826,1.086
2.188513291,0.1781,1.0777,0.0631,1.094
2.191106104,0.1781,1.0865,0.0298,1.101
2.193291833,0.1859,1.0855,0.0005,1.101
2.199921834,0.1830,1.0777,0.0015,1.093
2.201808396,0.1742,1.0698,0.0201,1.084
2.203044126,0.1673,1.0483,0.0249,1.062
2.204480115,0.1605,1.0298,0.0162,1.042
2.205471886,0.1566,1.0122,0.0298,1.025
2.208307147,0.1536,0.9985,0.0386,1.011
2.214131106,0.1380,0.9897,0.0308,1.000
2.216426002,0.1429,0.9897,0.0152,1.000
2.218091211,0.1380,0.9897,0.0083,0.999
2.219109909,0.1380,0.9829,0.0093,0.993
2.219996211,0.1360,0.9858,0.0083,0.995
2.222357826,0.1341,0.9858,0.0103,0.995
2.227396576,0.1302,0.9975,0.0074,1.006
2.23213267,0.1292,1.0014,0.0113,1.010
2.234005275,0.1253,1.0063,-0.0044,1.014
2.235051629,0.1273,1.0112,-0.0044,1.019
2.236255744,0.1243,1.0132,-0.0102,1.021
2.238122098,0.1253,1.0220,-0.0180,1.030
2.2405634,0.1644,1.0669,-0.0132,1.080
2.242412359,0.1673,1.0718,-0.0180,1.085
2.245924755,0.1654,1.0659,-0.0200,1.079
2.247642568,0.1605,1.0532,-0.0112,1.065
2.249081526,0.1507,1.0493,-0.0044,1.060
2.252134391,0.1419,1.0347,0.0025,1.044
2.254629704,0.1360,1.0278,0.0083,1.037
2.2581671,0.1282,1.0220,0.0083,1.030
2.260406996,0.1165,1.0190,0.0113,1.026
2.267613872,0.1097,1.0112,0.0064,1.017
2.269123507,0.0970,1.0073,0.0162,1.012
2.269816372,0.0901,0.9985,0.0230,1.003
2.270502674,0.0872,1.0014,0.0279,1.006
2.271568351,0.0872,0.9995,0.0377,1.004
2.273222049,0.0843,1.0034,0.0445,1.008
2.276493664,0.0833,1.0073,0.0572,1.012
2.279983248,0.0833,1.0151,0.0650,1.021
2.284128248,0.0872,1.0151,0.0826,1.022
2.284917207,0.0833,1.0181,0.0953,1.026
2.286342207,0.0833,1.0151,0.1061,1.024
2.289830801,0.0843,1.0161,0.1100,1.025
2.291051426,0.0823,1.0102,0.1246,1.021
2.295168145,0.0764,1.0093,0.1315,1.021
2.29766575,0.0725,1.0014,0.1461,1.015
2.298316375,0.0764,0.9966,0.1578,1.012
2.301654865,0.0774,0.9868,0.1666,1.004
2.304175594,0.0813,0.9829,0.1705,1.001
2.306908876,0.0862,0.9751,0.1842,0.996
2.309042209,0.0891,0.9711,0.2067,0.997
2.312813564,0.0989,0.9672,0.2302,0.999
2.314316793,0.0979,0.9594,0.2458,0.995
2.315910647,0.0979,0.9575,0.2565,0.996
2.31921221,0.1018,0.9555,0.2634,0.996
2.321446325,0.1038,0.9555,0.2634,0.997
2.323837211,0.1067,0.9584,0.2614,0.999
2.326641482,0.1038,0.9584,0.2565,0.998
2.328512315,0.1018,0.9594,0.2497,0.997
2.332173045,0.1038,0.9496,0.2380,0.984
2.33508716,0.1009,0.9418,0.2214,0.973
2.3367194,0.0979,0.9379,0.2087,0.966
2.339550858,0.0911,0.9291,0.2008,0.955
2.342697942,0.0891,0.9282,0.1999,0.954
2.344916275,0.0931,0.9282,0.2028,0.955
2.346510546,0.0940,0.9262,0.2057,0.953
2.349277422,0.0931,0.9174,0.2028,0.944
2.351947318,0.0921,0.9145,0.2057,0.942
2.353185703,0.0989,0.9194,0.2038,0.947
2.356745339,0.0999,0.9252,0.2087,0.954
2.359339141,0.0989,0.9282,0.2106,0.957
2.36313586,0.1018,0.9233,0.2067,0.952
2.364097111,0.1048,0.9340,0.2145,0.964
2.367586225,0.1136,0.9487,0.2135,0.979
2.373139091,0.1145,0.9653,0.2106,0.995
2.373975497,0.1145,0.9809,0.2165,1.011
2.374312893,0.1224,1.0044,0.2126,1.034
2.377062633,0.1185,1.0210,0.2106,1.049
2.380638935,0.1194,1.0356,0.2087,1.063
2.384105342,0.1185,1.0513,0.2077,1.078
2.384658206,0.1155,1.0620,0.1979,1.086
2.388025863,0.1155,1.0738,0.1950,1.097
2.389672894,0.1087,1.0786,0.1862,1.100
2.392859249,0.1116,1.0845,0.1842,1.106
2.39796102,0.1077,1.0913,0.1833,1.112
2.399803468,0.1038,1.0952,0.1872,1.116
2.400428885,0.0970,1.0952,0.1833,1.115
2.40096576,0.0911,1.0913,0.1803,1.110
2.406712479,0.0803,1.0845,0.1735,1.101
2.407650604,0.0706,1.0806,0.1657,1.095
2.408576802,0.0608,1.0708,0.1588,1.084
2.415983105,0.0588,1.0679,0.1461,1.079
2.417220658,0.0491,1.0659,0.1305,1.075
2.417841022,0.0403,1.0562,0.1295,1.065
2.42107571,0.0383,1.0464,0.1217,1.054
2.42176347,0.0334,1.0396,0.1178,1.047
2.424561179,0.0286,1.0298,0.1119,1.036
2.427201231,0.0217,1.0181,0.0992,1.023
2.431575555,0.0159,1.0063,0.0914,1.011
2.433678992,0.0080,0.9966,0.0777,1.000
2.434868836,0.0002,0.9868,0.0591,0.989
2.437095035,-0.0047,0.9799,0.0543,0.981
2.438371337,-0.0125,0.9790,0.0377,0.980
2.442394566,-0.0135,0.9751,0.0347,0.976
2.443759254,-0.0242,0.9770,0.0230,0.978
2.446892223,-0.0232,0.9741,0.0181,0.975
2.450722588,-0.0242,0.9751,0.0113,0.975
2.451375244,-0.0232,0.9839,0.0093,0.984
2.453885192,-0.0252,0.9819,-0.0034,0.982
2.456130453,-0.0271,0.9868,-0.0005,0.987
2.458218214,-0.0291,0.9858,-0.0053,0.986
2.467049152,-0.0281,0.9887,-0.0024,0.989
2.469053111,-0.0320,0.9897,-0.0063,0.990
2.470200923,-0.0330,0.9907,-0.0063,0.991
2.471344361,-0.0340,0.9926,-0.0034,0.993
2.472568632,-0.0379,0.9907,-0.0014,0.991
2.473565663,-0.0389,0.9907,0.0044,0.991
2.476409309,-0.0389,0.9966,0.0054,0.997
2.483165872,-0.0408,0.9946,0.0093,0.995
2.484589154,-0.0379,0.9936,0.0142,0.994
2.488510144,-0.0359,0.9926,0.0259,0.994
2.489466029,-0.0359,0.9848,0.0328,0.986
2.490008634,-0.0398,0.9799,0.0484,0.982
2.490815352,-0.0408,0.9731,0.0660,0.976
2.493883426,-0.0389,0.9702,0.0758,0.974
2.497281499,-0.0408,0.9633,0.0865,0.968
2.498333582,-0.0389,0.9663,0.1021,0.972
2.501539781,-0.0330,0.9663,0.1207,0.974
2.50390926,-0.0330,0.9663,0.1363,0.976
2.50554775,-0.0271,0.9663,0.1490,0.978
2.508317958,-0.0193,0.9702,0.1666,0.985
2.5118065,-0.0135,0.9780,0.1881,0.996
2.51516499,-0.0105,0.9809,0.1969,1.001
2.516298219,-0.0017,0.9858,0.2096,1.008
2.517701345,0.0022,0.9956,0.2272,1.021
2.521436449,0.0080,0.9956,0.2458,1.026
2.523585408,0.0149,0.9975,0.2497,1.028
2.525384366,0.0207,1.0044,0.2575,1.037
2.529025252,0.0237,1.0063,0.2526,1.038
2.531657023,0.0256,1.0102,0.2604,1.044
2.534476919,0.0276,1.0093,0.2663,1.044
2.536719315,0.0266,1.0053,0.2634,1.040
2.53799244,0.0305,1.0044,0.2653,1.039
2.540842962,0.0276,1.0044,0.2780,1.043
2.543487545,0.0344,1.0014,0.2839,1.041
2.546054108,0.0246,0.9975,0.2986,1.042
2.548054056,0.0237,0.9946,0.3015,1.040
2.551158431,0.0227,0.9936,0.3044,1.039
2.552350931,0.0198,0.9907,0.3074,1.037
2.555290046,0.0168,0.9887,0.3093,1.036
2.55876963,0.0139,0.9809,0.3074,1.028
2.560167755,0.0119,0.9819,0.3025,1.027
2.565532704,0.0051,0.9819,0.2986,1.026
2.56640437,0.0032,0.9770,0.2868,1.018
2.569854683,0.0012,0.9780,0.2712,1.015
2.570973902,-0.0047,0.9809,0.2712,1.018
2.573235777,-0.0076,0.9809,0.2536,1.013
2.576778069,-0.0076,0.9819,0.2399,1.011
2.582959424,-0.0066,0.9819,0.2331,1.009
2.583740778,-0.0086,0.9790,0.2135,1.002
2.584074007,-0.0154,0.9799,0.2067,1.002
2.585738643,-0.0183,0.9770,0.1930,0.996
2.589352758,-0.0183,0.9711,0.1803,0.988
2.592633852,-0.0223,0.9682,0.1598,0.982
2.595972186,-0.0281,0.9614,0.1383,0.972
2.597098644,-0.0281,0.9643,0.1276,0.973
2.598460103,-0.0330,0.9653,0.1012,0.971
2.60277802,-0.0340,0.9692,0.0748,0.973
2.607808906,-0.0340,0.9731,0.0523,0.975
2.609778125,-0.0359,0.9770,0.0328,0.978
2.612120625,-0.0369,0.9829,0.0044,0.984
2.613602344,-0.0457,0.9868,-0.0083,0.988
2.619425469,-0.0496,0.9907,-0.0249,0.992
2.620715574,-0.0516,0.9887,-0.0405,0.991
2.621538386,-0.0525,0.9907,-0.0376,0.993
2.622619428,-0.0574,0.9956,-0.0464,0.998
2.623256616,-0.0623,0.9966,-0.0474,1.000
2.625869532,-0.0633,1.0014,-0.0620,1.005
2.629770783,-0.0672,1.0053,-0.0689,1.010
2.630960991,-0.0701,1.0132,-0.0698,1.018
2.632786669,-0.0731,1.0181,-0.0708,1.023
2.635605471,-0.0760,1.0200,-0.0708,1.025
2.639011878,-0.0760,1.0210,-0.0689,1.026
2.640893336,-0.0760,1.0229,-0.0620,1.028
2.642687659,-0.0828,1.0210,-0.0571,1.026
2.646568076,-0.0809,1.0141,-0.0493,1.019
2.648423806,-0.0809,1.0161,-0.0376,1.020
2.650587868,-0.0780,1.0181,-0.0317,1.022
2.652353702,-0.0809,1.0161,-0.0200,1.020
2.65498391,-0.0731,1.0093,-0.0044,1.012
2.657655681,-0.0682,1.0112,0.0015,1.014
2.662991776,-0.0613,1.0132,0.0064,1.015
2.664219536,-0.0584,1.0112,0.0220,1.013
2.66829011,-0.0555,1.0141,0.0298,1.016
2.669076672,-0.0496,1.0181,0.0455,1.020
2.670050683,-0.0398,1.0181,0.0562,1.020
2.6724361,-0.0320,1.0220,0.0748,1.025
2.675759225,-0.0271,1.0190,0.0885,1.023
2.678445788,-0.0252,1.0151,0.0992,1.020
2.679764902,-0.0144,1.0151,0.1012,1.020
2.683990059,-0.0115,1.0132,0.1090,1.019
2.686533341,-0.0096,1.0034,0.1109,1.010
2.687432559,-0.0105,0.9946,0.1070,1.000
2.69009381,-0.0008,0.9819,0.1090,0.988
2.692805789,-0.0037,0.9741,0.1129,0.981
